#PATH-POINTS-START Path
18.533, -35.295, 100
19.239, -37.166, 100
19.951, -39.036, 100
20.665, -40.904, 100
21.382, -42.771, 100
22.1, -44.638, 100
22.818, -46.504, 100
23.608, -48.341, 100
24.562, -50.097, 100
25.757, -51.698, 100
27.221, -53.054, 100
28.953, -54.044, 100
30.875, -54.578, 100
32.867, -54.72, 100
34.859, -54.568, 100
36.828, -54.217, 100
38.769, -53.738, 100
40.688, -53.174, 100
42.592, -52.563, 100
44.489, -51.928, 100
46.383, -51.288, 100
48.281, -50.657, 100
50.186, -50.047, 100
52.101, -49.471, 100
54.028, -48.935, 100
55.968, -48.45, 100
57.923, -48.029, 100
59.891, -47.673, 100
61.87, -47.389, 100
63.86, -47.189, 100
65.857, -47.081, 100
67.857, -47.053, 100
69.857, -47.07, 100
71.856, -47.086, 100
73.856, -47.096, 100
72.106, -47.059, 100
70.106, -47.03, 100
68.106, -47.003, 100
66.106, -46.976, 100
64.106, -46.95, 100
62.107, -46.923, 100
60.107, -46.897, 100
58.107, -46.872, 100
56.107, -46.846, 100
54.107, -46.82, 100
52.107, -46.794, 100
50.108, -46.768, 100
48.108, -46.742, 100
46.108, -46.716, 100
44.108, -46.69, 100
42.108, -46.664, 100
40.108, -46.637, 100
38.109, -46.611, 100
36.109, -46.584, 100
34.109, -46.556, 100
32.109, -46.529, 100
30.109, -46.501, 100
28.11, -46.472, 100
26.112, -46.386, 100
24.151, -46.025, 100
22.342, -45.186, 100
20.81, -43.916, 100
19.63, -42.308, 100
18.788, -40.498, 100
18.2, -38.589, 100
17.796, -36.631, 100
17.534, -34.649, 100
17.382, -32.655, 100
17.315, -30.656, 100
17.313, -28.656, 100
17.361, -26.657, 100
17.45, -24.659, 100
17.57, -22.662, 100
17.716, -20.668, 100
17.883, -18.675, 100
18.073, -16.684, 100
18.274, -14.694, 100
18.484, -12.705, 100
18.705, -10.717, 100
18.932, -8.73, 100
19.163, -6.744, 100
19.396, -4.757, 100
19.631, -2.771, 100
19.865, -0.785, 100
20.098, 1.202, 100
20.327, 3.188, 100
20.554, 5.176, 100
20.773, 7.164, 100
20.987, 9.152, 100
21.195, 11.141, 100
21.393, 13.131, 100
21.586, 15.122, 100
21.763, 17.114, 100
21.934, 19.107, 100
22.092, 21.101, 100
22.236, 23.095, 100
22.372, 25.091, 100
22.486, 27.087, 100
22.594, 29.084, 100
22.678, 31.083, 100
22.751, 33.081, 100
22.804, 35.081, 100
22.839, 37.08, 100
22.859, 39.08, 100
22.851, 41.08, 100
22.834, 43.08, 100
22.78, 45.079, 100
22.719, 47.078, 100
23.689, 48.072, 100
25.689, 48.085, 100
27.689, 48.095, 100
29.689, 48.104, 100
31.689, 48.11, 100
33.689, 48.113, 100
35.689, 48.112, 100
37.689, 48.107, 100
39.689, 48.097, 100
41.689, 48.079, 100
43.689, 48.051, 100
45.688, 48.009, 100
47.687, 47.951, 100
49.686, 47.874, 100
51.684, 47.783, 100
53.682, 47.689, 100
55.68, 47.603, 100
57.678, 47.527, 100
59.677, 47.462, 100
61.676, 47.406, 100
63.676, 47.357, 100
65.675, 47.314, 100
67.675, 47.276, 100
67.086, 45.629, 100
66.261, 43.807, 100
65.467, 41.971, 100
64.713, 40.119, 100
64.007, 38.248, 100
63.354, 36.357, 98.934
62.765, 34.446, 96.333
62.264, 32.51, 93.659
61.857, 30.553, 90.908
61.564, 28.575, 88.07
61.4, 26.582, 85.138
61.369, 24.582, 82.101
61.456, 22.585, 78.947
61.632, 20.593, 75.661
61.859, 18.606, 72.226
62.098, 16.62, 68.62
62.317, 14.632, 64.812
62.493, 12.64, 60.767
62.617, 10.644, 56.433
62.68, 8.645, 51.737
62.685, 6.645, 46.57
62.631, 4.646, 40.753
62.526, 2.649, 33.953
62.373, 0.655, 25.393
62.111, -1.871, 0
62.111, -1.871, 0
60.055, -21.765, 0
endData
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib Tarball v0.5","gc":{"robotWidth":11.811023622047244,"robotHeight":11.811023622047244,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":2,"controlMagnetDistance":0.7750015500031,"fieldImage":{"displayName":"V5RC 2026 - Push Back","signature":"V5RC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"mlCgEnFOfC","x":-63.72056266046185,"y":18.936238860037736,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"MV78Q9awtu","x":-63.72056266046185,"y":26.810254608069222,"lock":false,"visible":true,"__type":"control"},{"uid":"HEwj2HdlHD","x":-62.9279197613393,"y":-3.852244489735596,"lock":false,"visible":true,"__type":"control"},{"uid":"efrBehlSJ2","x":-63.72056266046185,"y":0.9036129049997083,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"zkrFtaoyqr"},{"controls":[{"uid":"efrBehlSJ2","x":-63.72056266046185,"y":0.9036129049997083,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"GyZBPznkY1","x":-63.72056266046185,"y":8.777628653031204,"lock":false,"visible":true,"__type":"control"},{"uid":"PZgGVzflWB","x":-44.49897235673999,"y":-22.776593706286494,"lock":false,"visible":true,"__type":"control"},{"uid":"KMLF3r6H66","x":-25.277382053018144,"y":-46.4568003175727,"lock":false,"visible":true,"heading":340,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"q1hZlG2GXa"},{"controls":[{"uid":"KMLF3r6H66","x":-25.277382053018144,"y":-46.4568003175727,"lock":false,"visible":true,"heading":340,"__type":"end-point"},{"uid":"EOFGFtYCo9","x":-30.319751539084184,"y":-50.57514895398941,"lock":false,"visible":true,"__type":"control"},{"uid":"tcDY2hl8Gy","x":-46.97598141649797,"y":-46.95220212952429,"lock":false,"visible":true,"__type":"control"},{"uid":"E5cyYXBle7","x":-68.6745807799778,"y":-47.44760394147588,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"wYDECDRWqH"},{"controls":[{"uid":"E5cyYXBle7","x":-68.6745807799778,"y":-47.44760394147588,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"pAVJ5eQAur","x":-90.37318014345762,"y":-47.94300575342748,"lock":false,"visible":true,"__type":"control"},{"uid":"KuPQLWnf5a","x":-50.34471373776881,"y":-47.943005753427485,"lock":false,"visible":true,"__type":"control"},{"uid":"GFCjnFhnN2","x":-32.01484669555982,"y":-48.43840756537907,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"8veqcMWRzq"},{"controls":[{"uid":"GFCjnFhnN2","x":-32.01484669555982,"y":-48.43840756537907,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"nbNej1lWMK","x":-20.158613029284453,"y":-48.865766903162736,"lock":false,"visible":true,"__type":"control"},{"uid":"YxuWXSfauf","x":-27.95255183755675,"y":-35.85520154180858,"lock":false,"visible":true,"__type":"control"},{"uid":"B59LRTeaBF","x":-23.890256979553676,"y":-23.27199551823809,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"ri74LMkQal"},{"controls":[{"uid":"B59LRTeaBF","x":-23.890256979553676,"y":-23.27199551823809,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"tMa61gCTFE","x":-23.364600583958204,"y":-16.822512962928677,"lock":false,"visible":true,"__type":"control"},{"uid":"vLnOkccv4y","x":-20.6431321895258,"y":-22.2798692493711,"lock":false,"visible":true,"__type":"control"},{"uid":"l76RTzGL8z","x":-15.30962560386803,"y":-15.195186602299557,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"lgyBGU0pE5"},{"controls":[{"uid":"l76RTzGL8z","x":-15.30962560386803,"y":-15.195186602299557,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"hvN0gmJ52H","x":-23.93306702747548,"y":-1.3723517365695534,"lock":false,"visible":true,"__type":"control"},{"uid":"KaKeEY5A5E","x":-17.84635487374423,"y":5.85763102451565,"lock":false,"visible":true,"__type":"control"},{"uid":"SaS85v6rqY","x":-22.304971181308577,"y":23.09761408043113,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"mXJHkyVSti"},{"controls":[{"uid":"SaS85v6rqY","x":-22.304971181308577,"y":23.09761408043113,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"U4OxnTav82","x":-14.851782291737186,"y":14.601948095436475,"lock":false,"visible":true,"__type":"control"},{"uid":"lVipxxyqum","x":-20.693633444092544,"y":18.572309241217447,"lock":false,"visible":true,"__type":"control"},{"uid":"E7cfcgSS72","x":-15.838695686966922,"y":14.609094745604693,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"jgASQwGXcm"},{"controls":[{"uid":"E7cfcgSS72","x":-15.838695686966922,"y":14.609094745604693,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"lPO9SLgrei","x":-10.983757929841296,"y":10.64588024999194,"lock":false,"visible":true,"__type":"control"},{"uid":"GrhSKRxuTu","x":-39.34679351244342,"y":30.42956089731472,"lock":false,"visible":true,"__type":"control"},{"uid":"0v7MNWXWMi","x":-66.0984913578295,"y":45.68793670542382,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"gZgHreQOtZ"},{"controls":[{"uid":"0v7MNWXWMi","x":-66.0984913578295,"y":45.68793670542382,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"Zh3t5GtdO7","x":-54.273698429667455,"y":56.648878341114624,"lock":false,"visible":true,"__type":"control"},{"uid":"kyxJvTI9jb","x":-44.99437416869159,"y":47.17414214127861,"lock":false,"visible":true,"__type":"control"},{"uid":"fEGur9PgEZ","x":-23.890256979553676,"y":48.660347577133386,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"C12Od0RtIz"},{"controls":[{"uid":"fEGur9PgEZ","x":-23.890256979553676,"y":48.660347577133386,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"Vm4L20IYt3","x":-35.225895851990444,"y":20.889488455622647,"lock":false,"visible":true,"__type":"control"},{"uid":"Iw5sslwosC","x":9.238963269617956,"y":31.41950449794844,"lock":false,"visible":true,"__type":"control"},{"uid":"WxTLqYZR93","x":22.677513343896177,"y":22.10681045652794,"lock":false,"visible":true,"heading":20,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"TL8JyGonJy"},{"controls":[{"uid":"WxTLqYZR93","x":22.677513343896177,"y":22.10681045652794,"lock":false,"visible":true,"heading":20,"__type":"end-point"},{"uid":"Fhg0mo5M4O","x":15.295026528590286,"y":15.706666517244456,"lock":false,"visible":true,"__type":"control"},{"uid":"q0gjLZa6yC","x":22.242543468667826,"y":20.62025413616271,"lock":false,"visible":true,"__type":"control"},{"uid":"N5J4j1wGYi","x":16.081865993332897,"y":14.432738051238397,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[{"uid":"VGEua75nqG","xPos":0.8837209302325582,"yPos":1,"followBentRate":false}],"lookaheadKeyframes":[],"uid":"I2iQ3RSFxL"},{"controls":[{"uid":"N5J4j1wGYi","x":16.081865993332897,"y":14.432738051238397,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"gIODjp8SrO","x":25.27751343608076,"y":7.29799305315264,"lock":false,"visible":true,"__type":"control"},{"uid":"ztWAHME41N","x":18.50116076605415,"y":-7.641033044745901,"lock":false,"visible":true,"__type":"control"},{"uid":"tPY5ORZt39","x":22.959777073618497,"y":-22.602167765684047,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"qDNbGUUUqI"},{"controls":[{"uid":"tPY5ORZt39","x":22.959777073618497,"y":-22.602167765684047,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"ZkFEOk6s8o","x":27.418393381182845,"y":-37.563302486622185,"lock":false,"visible":true,"__type":"control"},{"uid":"1XdkjFcqfC","x":20.09862833945571,"y":-19.368426063425904,"lock":false,"visible":true,"__type":"control"},{"uid":"VbvNCxFQiz","x":14.847369132768817,"y":-15.900613379764748,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"qp4cT7RSLi"},{"controls":[{"uid":"VbvNCxFQiz","x":14.847369132768817,"y":-15.900613379764748,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"ukUdmMsv6i","x":9.596109926081917,"y":-12.432800696103591,"lock":false,"visible":true,"__type":"control"},{"uid":"AElgEV89FM","x":15.940048701354494,"y":-28.622335087315307,"lock":false,"visible":true,"__type":"control"},{"uid":"OSfBiLov6c","x":22.875674068676812,"y":-46.65496104235333,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Jb6bAIbysY"},{"controls":[{"uid":"OSfBiLov6c","x":22.875674068676812,"y":-46.65496104235333,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"cy9D3DRrkh","x":29.81129943599913,"y":-64.68758699739135,"lock":false,"visible":true,"__type":"control"},{"uid":"Jg5VffPe5u","x":45.26783596888887,"y":-46.85312176713397,"lock":false,"visible":true,"__type":"control"},{"uid":"VT8SyWkQD3","x":67.65999786910092,"y":-47.051282491914606,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"IPe5BQoGcR"},{"controls":[{"uid":"VT8SyWkQD3","x":67.65999786910092,"y":-47.051282491914606,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"O14aeVSyMI","x":90.05215976931298,"y":-47.24944321669525,"lock":false,"visible":true,"__type":"control"},{"uid":"dyM3Udw2QV","x":47.34852357908556,"y":-46.75404140474365,"lock":false,"visible":true,"__type":"control"},{"uid":"t8fDHMBeDf","x":27.037049289070204,"y":-46.4568003175727,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"HPi9uTae1g"},{"controls":[{"uid":"t8fDHMBeDf","x":27.037049289070204,"y":-46.4568003175727,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"g38jO5yjTq","x":6.725574999054849,"y":-46.15955923040174,"lock":false,"visible":true,"__type":"control"},{"uid":"VRpceGi5od","x":24.857281316483192,"y":0.8045325426093887,"lock":false,"visible":true,"__type":"control"},{"uid":"dAJwXIbR0a","x":22.677513343896177,"y":48.065865402791474,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"3IQL9gH9me"},{"controls":[{"uid":"dAJwXIbR0a","x":22.677513343896177,"y":48.065865402791474,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"enHwhKhQBS","x":55.2615327713199,"y":48.28996268662561,"lock":false,"visible":true,"__type":"control"},{"uid":"8kTA2lfWRr","x":45.26783596888887,"y":47.669543953230196,"lock":false,"visible":true,"__type":"control"},{"uid":"94DcrySkCz","x":67.85815859388157,"y":47.273222503668926,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"E8hPGw7JMm"},{"controls":[{"uid":"94DcrySkCz","x":67.85815859388157,"y":47.273222503668926,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"hoEeYeuwEM","x":55.61853448354719,"y":21.69333512569123,"lock":false,"visible":true,"__type":"control"},{"uid":"1MQKBadRVG","x":64.98482808456232,"y":22.70129263086985,"lock":false,"visible":true,"__type":"control"},{"uid":"gnaIZ491Y6","x":62.11149757524308,"y":-1.8706372419292194,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"RlLbNR84Kk"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"yaHooU7MJP","lock":false,"visible":true}]}
